dataset,video_id,conversation_id,file_number,level,level_label,utterance_id,utterance_number,turn_id,utterance_in_turn,sequence,speaker,speaker_raw,speaker_role,text,n_words,include_geometry_primary,embedding_idx,notes,source_file,_original_dataframe_row,n_model_tokens,exceeds_model_limit
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_046,46,14,3,46,A,Speaker 1 (Janna Levin),expert,"Just very recently, within the past couple of years, the first ever human-procured image of a black hole showed us what we expected to see of the event horizon.",29,True,372,,data/wired/wired_astro/wired_astro_14.csv,154,37,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_047,47,14,4,47,A,Speaker 1 (Janna Levin),expert,"So Jayda, after our conversation today, what would you say a black hole is?",14,True,373,,data/wired/wired_astro/wired_astro_14.csv,155,20,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_048,48,15,1,48,B,Speaker 4 (college student),partner,Something that I had never thought of before is a black hole as kind of a type of quantum fundamental particle.,21,True,374,,data/wired/wired_astro/wired_astro_14.csv,156,24,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_049,49,15,2,49,B,Speaker 4 (college student),partner,I've also learned how event horizon of a black hole kind of hides a singularity.,15,True,375,,data/wired/wired_astro/wired_astro_14.csv,157,21,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_050,50,16,1,50,A,Speaker 1 (Janna Levin),expert,The beauty of being a student of something like black holes is you never stop having new impressions of what this enigmatic phenomena is.,24,True,376,,data/wired/wired_astro/wired_astro_14.csv,158,28,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_051,51,16,2,51,A,Speaker 1 (Janna Levin),expert,"So in a year, I'll tell you what I learned that's new.",12,True,377,,data/wired/wired_astro/wired_astro_14.csv,159,20,False
wired,astro,wired_astro_14,14,2,undergraduate,wired::wired_astro_14::utterance_052,52,17,1,52,B,Speaker 4 (college student),partner,Awesome!,1,False,378,,data/wired/wired_astro/wired_astro_14.csv,160,4,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_001,1,1,1,1,B,Speaker 5 (grad student),partner,I'm Clare.,2,False,379,,data/wired/wired_astro/wired_astro_15.csv,161,7,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_002,2,2,1,2,A,Speaker 1 (Janna Levin),expert,And you're in graduate school and you're getting your PhD.,10,True,380,,data/wired/wired_astro/wired_astro_15.csv,162,17,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_003,3,2,2,3,A,Speaker 1 (Janna Levin),expert,What year are you?,4,False,381,,data/wired/wired_astro/wired_astro_15.csv,163,7,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_004,4,3,1,4,B,Speaker 5 (grad student),partner,I'm a second year.,4,False,382,,data/wired/wired_astro/wired_astro_15.csv,164,9,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_005,5,3,2,5,B,Speaker 5 (grad student),partner,So I'm measuring star formation histories in the Small and Large Magellanic Clouds.,13,True,383,,data/wired/wired_astro/wired_astro_15.csv,165,20,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_006,6,4,1,6,A,Speaker 1 (Janna Levin),expert,Does the Large Magellanic Cloud have a big black hole?,10,True,384,,data/wired/wired_astro/wired_astro_15.csv,166,15,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_007,7,5,1,7,B,Speaker 5 (grad student),partner,"So, I think the prevailing wisdom for a while was no, but my answer honestly is I'm not sure.",19,True,385,,data/wired/wired_astro/wired_astro_15.csv,167,26,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_008,8,6,1,8,A,Speaker 1 (Janna Levin),expert,"Yeah, and probably nobody is.",5,True,386,,data/wired/wired_astro/wired_astro_15.csv,168,9,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_009,9,6,2,9,A,Speaker 1 (Janna Levin),expert,Have you heard a lot in your studies about these super massive black holes that we think lurk in the centers of very nearly every galaxy?,26,True,387,,data/wired/wired_astro/wired_astro_15.csv,169,30,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_010,10,7,1,10,B,Speaker 5 (grad student),partner,"So I don't study AGN a lot, but I do have a long term interest in black holes, it's one of the reasons I entered the field.",27,True,388,,data/wired/wired_astro/wired_astro_15.csv,170,37,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_011,11,7,2,11,B,Speaker 5 (grad student),partner,I always was curious about how a black hole of that size was able to form.,16,True,389,,data/wired/wired_astro/wired_astro_15.csv,171,19,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_012,12,7,3,12,B,Speaker 5 (grad student),partner,"Was it the result of mergers between smaller black holes, ultimately creating gravitational well deep enough to contract a protogenic disc for a whole galaxy?",25,True,390,,data/wired/wired_astro/wired_astro_15.csv,172,30,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_013,13,7,4,13,B,Speaker 5 (grad student),partner,"Or, man, what happened?",4,False,391,,data/wired/wired_astro/wired_astro_15.csv,173,9,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_014,14,8,1,14,A,Speaker 1 (Janna Levin),expert,"Yeah, I think it's a really good question.",8,True,392,,data/wired/wired_astro/wired_astro_15.csv,174,14,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_015,15,8,2,15,A,Speaker 1 (Janna Levin),expert,The only mechanism that we know for sure can form black holes is to collapse of very massive stars.,19,True,393,,data/wired/wired_astro/wired_astro_15.csv,175,22,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_016,16,8,3,16,A,Speaker 1 (Janna Levin),expert,"So it's sensible to think, well maybe some very massive stars in a young universe collapsed under their own weight and then they merged and after some time they got big enough, but the black holes from stars can be tens of times the mass of the sun, maybe hundreds of times to the mass of the sun if they merge.",61,True,394,,data/wired/wired_astro/wired_astro_15.csv,176,69,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_017,17,8,4,17,A,Speaker 1 (Janna Levin),expert,"To get to millions and billions, and if you just do the simple arithmetic of how many years that would take, there aren't enough years in the 14 billion years of the universe's lifetime.",34,True,395,,data/wired/wired_astro/wired_astro_15.csv,177,43,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_018,18,8,5,18,A,Speaker 1 (Janna Levin),expert,So they must have come from somewhere else.,8,True,396,,data/wired/wired_astro/wired_astro_15.csv,178,11,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_019,19,9,1,19,B,Speaker 5 (grad student),partner,I am at a loss to think of what could have possibly happened in between the start of the universe and the formation of our galaxy that could create such a massive object.,33,True,397,,data/wired/wired_astro/wired_astro_15.csv,179,36,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_020,20,10,1,20,A,Speaker 1 (Janna Levin),expert,"Yeah, I think that's right.",5,True,398,,data/wired/wired_astro/wired_astro_15.csv,180,11,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_021,21,10,2,21,A,Speaker 1 (Janna Levin),expert,I think people are really perplexed about how you make something so big in such a short period of time.,20,True,399,,data/wired/wired_astro/wired_astro_15.csv,181,25,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_022,22,10,3,22,A,Speaker 1 (Janna Levin),expert,"It's kind of funny, the bigger you make a black hole, it seems maybe counterintuitive, but the less dense the material has to be out of which you make it.",30,True,400,,data/wired/wired_astro/wired_astro_15.csv,182,41,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_023,23,10,4,23,A,Speaker 1 (Janna Levin),expert,"So you can, out of something the density almost of air, you can make a supermassive black hole.",18,True,401,,data/wired/wired_astro/wired_astro_15.csv,183,25,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_024,24,10,5,24,A,Speaker 1 (Janna Levin),expert,"You can't make a star out of that, but weirdly, if you skip the star phase altogether, it's conceivable that they directly collapse.",23,True,402,,data/wired/wired_astro/wired_astro_15.csv,184,37,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_025,25,10,6,25,A,Speaker 1 (Janna Levin),expert,And so there's suddenly a new way to make black holes that nature has figured out.,16,True,403,,data/wired/wired_astro/wired_astro_15.csv,185,21,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_026,26,11,1,26,B,Speaker 5 (grad student),partner,"We spend all of our time, when we learn about black holes in school, predominantly through star collapse.",18,True,404,,data/wired/wired_astro/wired_astro_15.csv,186,23,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_027,27,11,2,27,B,Speaker 5 (grad student),partner,Yeah.,1,False,405,,data/wired/wired_astro/wired_astro_15.csv,187,4,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_028,28,11,3,28,B,Speaker 5 (grad student),partner,I didn't even realize that there was an alternate route to creating a black hole.,15,True,406,,data/wired/wired_astro/wired_astro_15.csv,188,20,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_029,29,12,1,29,A,Speaker 1 (Janna Levin),expert,There might be many alternate routes.,6,True,407,,data/wired/wired_astro/wired_astro_15.csv,189,9,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_030,30,12,2,30,A,Speaker 1 (Janna Levin),expert,It might be in the very early universe that bubbles in unusual phase transitions from very high energy universe to a low energy universe can make black holes.,28,True,408,,data/wired/wired_astro/wired_astro_15.csv,190,31,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_031,31,12,3,31,A,Speaker 1 (Janna Levin),expert,"Like, we haven't really thought of the range of possibilities.",10,True,409,,data/wired/wired_astro/wired_astro_15.csv,191,16,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_032,32,12,4,32,A,Speaker 1 (Janna Levin),expert,And so there could also be primordial black holes that are still around that also skipped the star stage altogether that were formed really in the very earliest phases.,29,True,410,,data/wired/wired_astro/wired_astro_15.csv,192,34,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_033,33,12,5,33,A,Speaker 1 (Janna Levin),expert,"And I think the interesting thing is, with your looking at like the Large Magellanic Cloud, is to wonder if we're gonna merge.",23,True,411,,data/wired/wired_astro/wired_astro_15.csv,193,32,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_034,34,13,1,34,B,Speaker 5 (grad student),partner,Absolutely.,1,False,412,,data/wired/wired_astro/wired_astro_15.csv,194,4,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_035,35,13,2,35,B,Speaker 5 (grad student),partner,"We thought the canonical picture of the Clouds was essentially that they had formed with the Milky Way, maybe in its halo, and had been in a stable orbit for about a Hubble time, or about 14 billion years.",39,True,413,,data/wired/wired_astro/wired_astro_15.csv,195,46,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_036,36,13,3,36,B,Speaker 5 (grad student),partner,"Young guns in the field have thrown a wrench in that theory that they've always been orbiting and that perhaps they're on their first orbit, they're on an unstable orbit.",30,True,414,,data/wired/wired_astro/wired_astro_15.csv,196,41,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_037,37,13,4,37,B,Speaker 5 (grad student),partner,Will they join us?,4,False,415,,data/wired/wired_astro/wired_astro_15.csv,197,7,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_038,38,14,1,38,A,Speaker 1 (Janna Levin),expert,Can you tell us about Andromeda?,6,True,416,,data/wired/wired_astro/wired_astro_15.csv,198,11,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_039,39,15,1,39,B,Speaker 5 (grad student),partner,Andromeda is part of the big three in the local group.,11,True,417,,data/wired/wired_astro/wired_astro_15.csv,199,16,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_040,40,16,1,40,A,Speaker 1 (Janna Levin),expert,"The local group being a group of galaxies that are not expanding with the expansion of the universe away from each other, they're trapped.",24,True,418,,data/wired/wired_astro/wired_astro_15.csv,200,30,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_041,41,17,1,41,B,Speaker 5 (grad student),partner,"Gravitationally, all friends.",3,False,419,,data/wired/wired_astro/wired_astro_15.csv,201,8,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_042,42,18,1,42,A,Speaker 1 (Janna Levin),expert,"Yes, they're all friends.",4,False,420,,data/wired/wired_astro/wired_astro_15.csv,202,10,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_043,43,19,1,43,B,Speaker 5 (grad student),partner,And Andromeda is one of the few galaxies that is traveling towards us and do for a merger event at some point.,22,True,421,,data/wired/wired_astro/wired_astro_15.csv,203,27,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_044,44,19,2,44,B,Speaker 5 (grad student),partner,"So given a sufficiently low velocity, we would just have two big galaxies that, for the most part, pass through each other, pass by each other.",26,True,422,,data/wired/wired_astro/wired_astro_15.csv,204,33,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_045,45,19,3,45,B,Speaker 5 (grad student),partner,"But given a sufficiently high velocity, we will have some crazy black hole interactions and some crazy star interactions.",19,True,423,,data/wired/wired_astro/wired_astro_15.csv,205,23,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_046,46,20,1,46,A,Speaker 1 (Janna Levin),expert,"But when we do merge with Andromeda, presumably our black holes will merge and Andromeda indeed has a very big black hole as well at its center.",27,True,424,,data/wired/wired_astro/wired_astro_15.csv,206,35,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_047,47,20,2,47,A,Speaker 1 (Janna Levin),expert,And then we'll have this just gigantic-,7,True,425,,data/wired/wired_astro/wired_astro_15.csv,207,12,False
wired,astro,wired_astro_15,15,3,graduate,wired::wired_astro_15::utterance_048,48,21,1,48,B,Speaker 5 (grad student),partner,Supermassive black hole.,3,False,426,,data/wired/wired_astro/wired_astro_15.csv,208,8,False
