segment_id,dataset,video_id,conversation_id,file_number,level,level_label,turn_id,segment_in_turn,n_segments_in_turn,normalized_time,speaker,speaker_raw,speaker_role,text,n_words,turn_n_words,is_split_turn,raw_row_start,raw_row_end,source_file,_turn_order,embedding_idx,n_model_tokens,would_truncate
wired::wired_gravity_13::turn_22::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,22,1,1,0.6111111111111112,A,Speaker 1 (Janna Levin),expert,"That's because in some sense you're really not. Imagine you're in this train and it's going near the speed of light relative to the platform, but it's so smooth, then you should be in a situation in which there's no meaning to your absolute motion. There's no absolute motion. So that if you throw a ball up, you might think from the outside of the platform, be confused that when gravity pulls that back down, it's gonna hit you or something, but it'll land in your palm as surely as if you were in your living room. Isn't that kind of crazy?",102,102,False,56,60,data/wired/wired_gravity/wired_gravity_13.csv,647,666,135,False
wired::wired_gravity_13::turn_23::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,23,1,1,0.6388888888888888,B,Speaker 3 (Maria Teresa Furtado),partner,That makes sense.,3,3,False,61,61,data/wired/wired_gravity/wired_gravity_13.csv,648,667,6,False
wired::wired_gravity_13::turn_24::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,24,1,2,0.6666666666666666,A,Speaker 1 (Janna Levin),expert,"So imagine you are an astronaut and you are floating in empty space. You can't see anything. There's no stars, there's no Earth. You can ask yourself, am I moving? There's really no way for you to tell. So you would probably conclude, well, I'm not moving. So then your friend Marina comes cruising past you. Maybe she's going thousands of kilometers a second. And you say, Marina, you're cruising at like thousands of kilometers a second. You're going so fast. But she had just done the same experiment. She was just floating in space, thinking, you know, am I moving? There's no way to know which one of you is moving. And there's no meaning to the absolute motion. The only thing that's true is that you are in relative motion. That's true. You both agree you are in relative motion.",142,158,True,62,79,data/wired/wired_gravity/wired_gravity_13.csv,649,668,194,False
wired::wired_gravity_13::turn_24::segment_02,wired,gravity,wired_gravity_13,13,1,teenager,24,2,2,0.6666666666666666,A,Speaker 1 (Janna Levin),expert,"That's clear, but neither of you can say, it's actually you who's moving and I'm stationary.",16,158,True,62,79,data/wired/wired_gravity/wired_gravity_13.csv,649,669,29,False
wired::wired_gravity_13::turn_25::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,25,1,1,0.6944444444444444,B,Speaker 3 (Maria Teresa Furtado),partner,I don’t even know what to say to that.,9,9,False,80,80,data/wired/wired_gravity/wired_gravity_13.csv,650,670,14,False
wired::wired_gravity_13::turn_26::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,26,1,1,0.7222222222222222,A,Speaker 1 (Janna Levin),expert,So let me tell you where it gets really crazy.,10,10,False,81,81,data/wired/wired_gravity/wired_gravity_13.csv,651,671,13,False
wired::wired_gravity_13::turn_27::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,27,1,1,0.75,B,Speaker 3 (Maria Teresa Furtado),partner,(laughs),1,1,False,82,82,data/wired/wired_gravity/wired_gravity_13.csv,652,672,5,False
wired::wired_gravity_13::turn_28::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,28,1,2,0.7777777777777778,A,Speaker 1 (Janna Levin),expert,"So let's say you and Marina are floating in space and you can't tell who's moving. Let's say you both see a flash of light. A flash of light comes from somewhere, you don't know where. So you measure the speed of light to be 300,000 kilometers per second. But here comes Marina and she's racing at the light pulse as far as you can tell. Two cars driving towards each other seem like they're going faster towards each other than somebody who's standing still relative to one of the cars, right? So you would say, oh Marina's gonna measure a different speed of light. But she comes back and she says, nope, 300,000 kilometers per second. Because from her perspective, she's standing still. And the laws of physics have better be the same for her.",136,282,True,83,101,data/wired/wired_gravity/wired_gravity_13.csv,653,673,178,False
wired::wired_gravity_13::turn_28::segment_02,wired,gravity,wired_gravity_13,13,1,teenager,28,2,2,0.7777777777777778,A,Speaker 1 (Janna Levin),expert,"The speed of light is a fact of nature that's as true as the strength of gravity. And the two of you are in this quandary because if one of you is the preferred person who correctly measures the speed of light, that ruins everything about the idea of the relativity of motion. Which one of you should it be? So Einstein decides they must both measure the same speed of light. How could that possibly, possibly be the case? And he thinks, well, if speed is how far you travel, your spatial distance in a certain amount of time, then there must be something wrong with space and time. And he goes from the constancy of the speed of light and a respect for this idea of relativity to the idea that space and time must not be the same for you and for Marina.",146,282,True,83,101,data/wired/wired_gravity/wired_gravity_13.csv,653,674,167,False
wired::wired_gravity_13::turn_29::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,29,1,1,0.8055555555555556,B,Speaker 3 (Maria Teresa Furtado),partner,Wow.,1,1,False,102,102,data/wired/wired_gravity/wired_gravity_13.csv,654,675,4,False
wired::wired_gravity_13::turn_30::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,30,1,1,0.8333333333333334,A,Speaker 1 (Janna Levin),expert,And that’s how he gets the idea of the relativity of space and time. You have the best expression on your face right now.,24,24,False,103,104,data/wired/wired_gravity/wired_gravity_13.csv,655,676,30,False
wired::wired_gravity_13::turn_31::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,31,1,1,0.8611111111111112,B,Speaker 3 (Maria Teresa Furtado),partner,That's crazy.,2,2,False,105,105,data/wired/wired_gravity/wired_gravity_13.csv,656,677,7,False
wired::wired_gravity_13::turn_32::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,32,1,1,0.8888888888888888,A,Speaker 1 (Janna Levin),expert,"It's pretty wild, but that is the starting point actually of the whole theory of relativity. That starting point leads to this complete revolution in physics where we suddenly have a big bang and black holes and spacetime. Just from that one simple starting point. So is your impression of gravity different than when we started the conversation?",58,58,False,106,109,data/wired/wired_gravity/wired_gravity_13.csv,657,678,68,False
wired::wired_gravity_13::turn_33::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,33,1,1,0.9166666666666666,B,Speaker 3 (Maria Teresa Furtado),partner,"Yeah, 'cause like I knew that like when I was on the train, I didn't feel like I was moving, but I didn't know like why or that it was a thing and I wasn't crazy.",36,36,False,110,110,data/wired/wired_gravity/wired_gravity_13.csv,658,679,49,False
wired::wired_gravity_13::turn_34::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,34,1,1,0.9444444444444444,A,Speaker 1 (Janna Levin),expert,And it's a really deep principle. And what about the theory of gravity?,13,13,False,111,112,data/wired/wired_gravity/wired_gravity_13.csv,659,680,19,False
wired::wired_gravity_13::turn_35::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,35,1,1,0.9722222222222222,B,Speaker 3 (Maria Teresa Furtado),partner,"I don't know. Like usually when I just hear gravity, it's like from my coaches, but I didn't know like it was like all these things. Mhmm.",27,27,False,113,115,data/wired/wired_gravity/wired_gravity_13.csv,660,681,42,False
wired::wired_gravity_13::turn_36::segment_01,wired,gravity,wired_gravity_13,13,1,teenager,36,1,1,1.0,A,Speaker 1 (Janna Levin),expert,It's like a big paradigm.,5,5,False,116,116,data/wired/wired_gravity/wired_gravity_13.csv,661,682,10,False
wired::wired_gravity_14::turn_0::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,0,1,1,0.0,A,Speaker 1 (Janna Levin),expert,So you're in college?,4,4,False,0,0,data/wired/wired_gravity/wired_gravity_14.csv,662,683,9,False
wired::wired_gravity_14::turn_1::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,1,1,1,0.03225806451612903,B,Speaker 4 (Lisa Chan),partner,Yes.,1,1,False,1,1,data/wired/wired_gravity/wired_gravity_14.csv,663,684,4,False
wired::wired_gravity_14::turn_2::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,2,1,1,0.06451612903225806,A,Speaker 1 (Janna Levin),expert,And what are you studying in college?,7,7,False,2,2,data/wired/wired_gravity/wired_gravity_14.csv,664,685,10,False
wired::wired_gravity_14::turn_3::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,3,1,1,0.0967741935483871,B,Speaker 4 (Lisa Chan),partner,I am a physics major.,5,5,False,3,3,data/wired/wired_gravity/wired_gravity_14.csv,665,686,8,False
wired::wired_gravity_14::turn_4::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,4,1,1,0.12903225806451613,A,Speaker 1 (Janna Levin),expert,"So from your perspective, how would you describe gravity?",9,9,False,4,4,data/wired/wired_gravity/wired_gravity_14.csv,666,687,13,False
wired::wired_gravity_14::turn_5::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,5,1,1,0.16129032258064516,B,Speaker 4 (Lisa Chan),partner,"I'm taught that it's a force. Uh it's described by inverse law, but I also know that it's a field. And there's a recent discovery with like gravitational waves. Although I don't know like the specific details of about that.",40,40,False,5,8,data/wired/wired_gravity/wired_gravity_14.csv,667,688,59,False
wired::wired_gravity_14::turn_6::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,6,1,3,0.1935483870967742,A,Speaker 1 (Janna Levin),expert,"So when you say it's an inverse square law. That means that the closer you are, the more strongly you feel the gravitational pull. And that makes sense 'cause very few things are stronger when you're further apart. So you can also think of a gravitational field, something that permeates all of space, even though the Earth is three stories below us, it's not as though it's pulling at us from a distance, right? That we're actually interacting with the field at this point and there's a real interaction right here at this point. And that's nice because people were worried that if things acted at a distance, the way the old fashioned inverse square force law describes it, that it was as spooky as like mind bending with spoons that it's like telekinesis. If you don't touch something, how do you affect it?",144,327,True,9,28,data/wired/wired_gravity/wired_gravity_14.csv,668,689,188,False
wired::wired_gravity_14::turn_6::segment_02,wired,gravity,wired_gravity_14,14,2,undergraduate,6,2,3,0.1935483870967742,A,Speaker 1 (Janna Levin),expert,"And so the first step was to start to think of gravity as a field that permeates all of space. And it's weaker very far from the Earth and it's stronger very close to the Earth. So one way to think of this field is as a field that's really describing a curved spacetime that is everywhere. Forget the difficulty of the math, just the intuition comes from two kind of simple observations. One was uh what Einstein described as the happiest thought of his life. So right now, you might feel heavy in your chair. And we might feel heavy on the floor in our feet or or standing in an elevator cab. And Einstein would have said, what does the chair have to do with it? Or the floor or the elevator? Those aren't gravitational objects. And so he wanted to eliminate them.",145,327,True,9,28,data/wired/wired_gravity/wired_gravity_14.csv,668,690,174,False
wired::wired_gravity_14::turn_6::segment_03,wired,gravity,wired_gravity_14,14,2,undergraduate,6,3,3,0.1935483870967742,A,Speaker 1 (Janna Levin),expert,And one way to do the thought experiment is to imagine standing in an elevator that you can't see out of a black box. And imagine the cable is cut and you and the elevator begin to fall.,38,327,True,9,28,data/wired/wired_gravity/wired_gravity_14.csv,668,691,44,False
wired::wired_gravity_14::turn_7::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,7,1,1,0.22580645161290322,B,Speaker 4 (Lisa Chan),partner,So in free fall?,4,4,False,29,29,data/wired/wired_gravity/wired_gravity_14.csv,669,692,7,False
wired::wired_gravity_14::turn_8::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,8,1,1,0.25806451612903225,A,Speaker 1 (Janna Levin),expert,"You're in total free fall. Now, because things fall at the same rate, Yeah. including the elevator and you, Yeah. you can actually float in the elevator. If you just floated in the elevator, the two of you would drop. And you might not even know you're falling. You could take an apple and drop it in front of you and it would float in front of you. You would actually experience weightlessness. It's called the equivalence principle. It was Einstein's happiest thought that what you're really doing when you're experiencing gravity isn't being heavy in your chair, it's falling weightlessly in the gravitational field. And that was the first step to think of gravity as weightlessness and falling.",119,119,False,30,40,data/wired/wired_gravity/wired_gravity_14.csv,670,693,158,False
wired::wired_gravity_14::turn_9::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,9,1,1,0.2903225806451613,B,Speaker 4 (Lisa Chan),partner,"I know like uh zero gravity experiences are done with uh planes, I believe.",14,14,False,41,41,data/wired/wired_gravity/wired_gravity_14.csv,671,694,18,False
wired::wired_gravity_14::turn_10::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,10,1,1,0.3225806451612903,A,Speaker 1 (Janna Levin),expert,"Yeah, exactly. Yeah. You can make somebody look like they're in the International Space Station by flying up in a plane and then just free falling. The plane just drops out of the air. And while it's falling, they will float weightlessly and there's been a lot of experiments about it, but you don't want it to end unhappily. So the plane has to scoop back up. And then you see them become pinned to the floor of the plane. Because then the plane is interrupting their fall. So that's the first thought. And then the next is what is the shape that's traced? So if you were floating in empty space, really empty space and you had an apple and you threw the apple, what shape do you think it would trace? The path.",135,135,False,42,53,data/wired/wired_gravity/wired_gravity_14.csv,672,695,170,False
wired::wired_gravity_14::turn_11::segment_01,wired,gravity,wired_gravity_14,14,2,undergraduate,11,1,1,0.3548387096774194,B,Speaker 4 (Lisa Chan),partner,"Well, if I threw it straight, I would think it would go straight.",13,13,False,54,54,data/wired/wired_gravity/wired_gravity_14.csv,673,696,18,False
